Date.x,Close,RollingVolatility,RiskFreeRate,Total Debt,AssetValue,AssetVolatility,DefaultProbability
2023-10-02,4.6,0.44001068264030047,2.02,2232600,NA,NA,NA
2023-10-09,5.12,0.4361772975620697,2.12,2232600,NA,NA,NA
2023-10-09,5.12,0.4361772975620697,2.49,2232600,NA,NA,NA
2023-10-09,5.12,0.4361772975620697,2.31,2232600,NA,NA,NA
2023-10-09,5.12,0.4361772975620697,2.02,2232600,NA,NA,NA
2023-10-16,5.34,0.43353515278431776,2.12,2232600,NA,NA,NA
2023-10-16,5.34,0.43353515278431776,2.49,2232600,NA,NA,NA
2023-10-16,5.34,0.43353515278431776,2.31,2232600,NA,NA,NA
2023-10-16,5.34,0.43353515278431776,2.02,2232600,NA,NA,NA
2023-10-23,5.31,0.43348229856399567,2.12,2232600,NA,NA,NA
2023-10-23,5.31,0.43348229856399567,2.49,2232600,NA,NA,NA
2023-10-23,5.31,0.43348229856399567,2.31,2232600,NA,NA,NA
2023-10-23,5.31,0.43348229856399567,2.02,2232600,NA,NA,NA
2023-10-30,5.55,0.4326002175815504,2.12,2232600,NA,NA,NA
2023-10-30,5.55,0.4326002175815504,2.49,2232600,NA,NA,NA
2023-10-30,5.55,0.4326002175815504,2.31,2232600,NA,NA,NA
2023-10-30,5.55,0.4326002175815504,2.02,2232600,NA,NA,NA
2023-11-06,5.18,0.4260527253087464,2.49,2232600,NA,NA,NA
2023-11-06,5.18,0.4260527253087464,2.31,2232600,NA,NA,NA
2023-11-06,5.18,0.4260527253087464,2.02,2232600,NA,NA,NA
2023-11-06,5.18,0.4260527253087464,1.76,2232600,NA,NA,NA
2023-11-13,5.32,0.4231246597291422,2.49,2232600,NA,NA,NA
2023-11-13,5.32,0.4231246597291422,2.31,2232600,NA,NA,NA
2023-11-13,5.32,0.4231246597291422,2.02,2232600,NA,NA,NA
2023-11-13,5.32,0.4231246597291422,1.76,2232600,NA,NA,NA
2023-11-20,5.58,0.425274063800914,2.49,2232600,NA,NA,NA
2023-11-20,5.58,0.425274063800914,2.31,2232600,NA,NA,NA
2023-11-20,5.58,0.425274063800914,2.02,2232600,NA,NA,NA
2023-11-20,5.58,0.425274063800914,1.76,2232600,NA,NA,NA
2023-11-27,5.94,0.4265643520763817,2.49,2232600,NA,NA,NA
2023-11-27,5.94,0.4265643520763817,2.31,2232600,NA,NA,NA
2023-11-27,5.94,0.4265643520763817,2.02,2232600,NA,NA,NA
2023-11-27,5.94,0.4265643520763817,1.76,2232600,NA,NA,NA
2023-12-04,5.75,0.4267522057925079,2.31,2232600,NA,NA,NA
2023-12-04,5.75,0.4267522057925079,2.02,2232600,NA,NA,NA
2023-12-04,5.75,0.4267522057925079,1.76,2232600,NA,NA,NA
2023-12-04,5.75,0.4267522057925079,1.63,2232600,NA,NA,NA
2023-12-11,6.03,0.4272241217912836,2.31,2232600,NA,NA,NA
2023-12-11,6.03,0.4272241217912836,2.02,2232600,NA,NA,NA
2023-12-11,6.03,0.4272241217912836,1.76,2232600,NA,NA,NA
2023-12-11,6.03,0.4272241217912836,1.63,2232600,NA,NA,NA
2023-12-18,6.16,0.4272842618568679,2.31,2232600,NA,NA,NA
2023-12-18,6.16,0.4272842618568679,2.02,2232600,NA,NA,NA
2023-12-18,6.16,0.4272842618568679,1.76,2232600,NA,NA,NA
2023-12-18,6.16,0.4272842618568679,1.63,2232600,NA,NA,NA
2023-12-25,6.05,0.4271996565647668,2.31,2232600,NA,NA,NA
2023-12-25,6.05,0.4271996565647668,2.02,2232600,NA,NA,NA
2023-12-25,6.05,0.4271996565647668,1.76,2232600,NA,NA,NA
2023-12-25,6.05,0.4271996565647668,1.63,2232600,NA,NA,NA
2024-01-01,5.71,0.4187936923248356,2.02,1435400,NA,NA,NA
2024-01-01,5.71,0.4187936923248356,1.76,1435400,NA,NA,NA
2024-01-01,5.71,0.4187936923248356,1.63,1435400,NA,NA,NA
2024-01-01,5.71,0.4187936923248356,1.77,1435400,NA,NA,NA
2024-01-08,5.89,0.4183987507281634,2.02,1435400,NA,NA,NA
2024-01-08,5.89,0.4183987507281634,1.76,1435400,NA,NA,NA
2024-01-08,5.89,0.4183987507281634,1.63,1435400,NA,NA,NA
2024-01-08,5.89,0.4183987507281634,1.77,1435400,NA,NA,NA
2024-01-15,5.4,0.4281370650117697,2.02,1435400,NA,NA,NA
2024-01-15,5.4,0.4281370650117697,1.76,1435400,NA,NA,NA
2024-01-15,5.4,0.4281370650117697,1.63,1435400,NA,NA,NA
2024-01-15,5.4,0.4281370650117697,1.77,1435400,NA,NA,NA
2024-01-22,5.54,0.42858912400449795,2.02,1435400,NA,NA,NA
2024-01-22,5.54,0.42858912400449795,1.76,1435400,NA,NA,NA
2024-01-22,5.54,0.42858912400449795,1.63,1435400,NA,NA,NA
2024-01-22,5.54,0.42858912400449795,1.77,1435400,NA,NA,NA
2024-01-29,5.5,0.418301919283021,2.02,1435400,NA,NA,NA
2024-01-29,5.5,0.418301919283021,1.76,1435400,NA,NA,NA
2024-01-29,5.5,0.418301919283021,1.63,1435400,NA,NA,NA
2024-01-29,5.5,0.418301919283021,1.77,1435400,NA,NA,NA
2024-02-05,5.16,0.4210573685724838,1.76,1435400,NA,NA,NA
2024-02-05,5.16,0.4210573685724838,1.63,1435400,NA,NA,NA
2024-02-05,5.16,0.4210573685724838,1.77,1435400,NA,NA,NA
2024-02-05,5.16,0.4210573685724838,1.93,1435400,NA,NA,NA
2024-02-12,5.07,0.4124753476265523,1.76,1435400,NA,NA,NA
2024-02-12,5.07,0.4124753476265523,1.63,1435400,NA,NA,NA
2024-02-12,5.07,0.4124753476265523,1.77,1435400,NA,NA,NA
2024-02-12,5.07,0.4124753476265523,1.93,1435400,NA,NA,NA
2024-02-19,4.98,0.40709279351033184,1.76,1435400,NA,NA,NA
2024-02-19,4.98,0.40709279351033184,1.63,1435400,NA,NA,NA
2024-02-19,4.98,0.40709279351033184,1.77,1435400,NA,NA,NA
2024-02-19,4.98,0.40709279351033184,1.93,1435400,NA,NA,NA
2024-02-26,5.08,0.4062589406110502,1.76,1435400,NA,NA,NA
2024-02-26,5.08,0.4062589406110502,1.63,1435400,NA,NA,NA
2024-02-26,5.08,0.4062589406110502,1.77,1435400,NA,NA,NA
2024-02-26,5.08,0.4062589406110502,1.93,1435400,NA,NA,NA
2024-03-04,5.37,0.4019320306727172,1.63,1435400,NA,NA,NA
2024-03-04,5.37,0.4019320306727172,1.77,1435400,NA,NA,NA
2024-03-04,5.37,0.4019320306727172,1.93,1435400,NA,NA,NA
2024-03-04,5.37,0.4019320306727172,2.25,1435400,NA,NA,NA
2024-03-11,5.67,0.3718251115194576,1.63,1435400,NA,NA,NA
2024-03-11,5.67,0.3718251115194576,1.77,1435400,NA,NA,NA
2024-03-11,5.67,0.3718251115194576,1.93,1435400,NA,NA,NA
2024-03-11,5.67,0.3718251115194576,2.25,1435400,NA,NA,NA
2024-03-18,5.65,0.3686788467925915,1.63,1435400,NA,NA,NA
2024-03-18,5.65,0.3686788467925915,1.77,1435400,NA,NA,NA
2024-03-18,5.65,0.3686788467925915,1.93,1435400,NA,NA,NA
2024-03-18,5.65,0.3686788467925915,2.25,1435400,NA,NA,NA
2024-03-25,6.13,0.3695667666366667,1.63,1435400,NA,NA,NA
2024-03-25,6.13,0.3695667666366667,1.77,1435400,NA,NA,NA
2024-03-25,6.13,0.3695667666366667,1.93,1435400,NA,NA,NA
2024-03-25,6.13,0.3695667666366667,2.25,1435400,NA,NA,NA
2024-04-01,6.4,0.3661157281233548,1.63,1435400,NA,NA,NA
2024-04-01,6.4,0.3661157281233548,1.77,1435400,NA,NA,NA
2024-04-01,6.4,0.3661157281233548,1.93,1435400,NA,NA,NA
2024-04-01,6.4,0.3661157281233548,2.25,1435400,NA,NA,NA
2024-04-08,6.38,0.3621328684553895,1.77,1435400,NA,NA,NA
2024-04-08,6.38,0.3621328684553895,1.93,1435400,NA,NA,NA
2024-04-08,6.38,0.3621328684553895,2.25,1435400,NA,NA,NA
2024-04-08,6.38,0.3621328684553895,2.11,1435400,NA,NA,NA
2024-04-15,6.77,0.3576263630548309,1.77,1435400,NA,NA,NA
2024-04-15,6.77,0.3576263630548309,1.93,1435400,NA,NA,NA
2024-04-15,6.77,0.3576263630548309,2.25,1435400,NA,NA,NA
2024-04-15,6.77,0.3576263630548309,2.11,1435400,NA,NA,NA
2024-04-22,6.74,0.35756219124279986,1.77,1435400,NA,NA,NA
2024-04-22,6.74,0.35756219124279986,1.93,1435400,NA,NA,NA
2024-04-22,6.74,0.35756219124279986,2.25,1435400,NA,NA,NA
2024-04-22,6.74,0.35756219124279986,2.11,1435400,NA,NA,NA
2024-04-29,6.59,0.35543841569513523,1.77,1435400,NA,NA,NA
2024-04-29,6.59,0.35543841569513523,1.93,1435400,NA,NA,NA
2024-04-29,6.59,0.35543841569513523,2.25,1435400,NA,NA,NA
2024-04-29,6.59,0.35543841569513523,2.11,1435400,NA,NA,NA
2024-05-06,7.59,0.3808447263959594,1.93,1435400,NA,NA,NA
2024-05-06,7.59,0.3808447263959594,2.25,1435400,NA,NA,NA
2024-05-06,7.59,0.3808447263959594,2.11,1435400,NA,NA,NA
2024-05-06,7.59,0.3808447263959594,2.15,1435400,NA,NA,NA
2024-05-13,8,0.3817714348021783,1.93,1435400,NA,NA,NA
2024-05-13,8,0.3817714348021783,2.25,1435400,NA,NA,NA
2024-05-13,8,0.3817714348021783,2.11,1435400,NA,NA,NA
2024-05-13,8,0.3817714348021783,2.15,1435400,NA,NA,NA
2024-05-20,8.07,0.37021806530989143,1.93,1435400,NA,NA,NA
2024-05-20,8.07,0.37021806530989143,2.25,1435400,NA,NA,NA
2024-05-20,8.07,0.37021806530989143,2.11,1435400,NA,NA,NA
2024-05-20,8.07,0.37021806530989143,2.15,1435400,NA,NA,NA
2024-05-27,8.13,0.3700002031319681,1.93,1435400,NA,NA,NA
2024-05-27,8.13,0.3700002031319681,2.25,1435400,NA,NA,NA
2024-05-27,8.13,0.3700002031319681,2.11,1435400,NA,NA,NA
2024-05-27,8.13,0.3700002031319681,2.15,1435400,NA,NA,NA
2024-06-03,7.4,0.384261985728645,2.25,1435400,NA,NA,NA
2024-06-03,7.4,0.384261985728645,2.11,1435400,NA,NA,NA
2024-06-03,7.4,0.384261985728645,2.15,1435400,NA,NA,NA
2024-06-03,7.4,0.384261985728645,1.78,1435400,NA,NA,NA
2024-06-10,7.41,0.3843171903818969,2.25,1435400,NA,NA,NA
2024-06-10,7.41,0.3843171903818969,2.11,1435400,NA,NA,NA
2024-06-10,7.41,0.3843171903818969,2.15,1435400,NA,NA,NA
2024-06-10,7.41,0.3843171903818969,1.78,1435400,NA,NA,NA
2024-06-17,7.62,0.379027211970314,2.25,1435400,NA,NA,NA
2024-06-17,7.62,0.379027211970314,2.11,1435400,NA,NA,NA
2024-06-17,7.62,0.379027211970314,2.15,1435400,NA,NA,NA
2024-06-17,7.62,0.379027211970314,1.78,1435400,NA,NA,NA
2024-06-24,8.32,0.3863078957479267,2.25,1435400,NA,NA,NA
2024-06-24,8.32,0.3863078957479267,2.11,1435400,NA,NA,NA
2024-06-24,8.32,0.3863078957479267,2.15,1435400,NA,NA,NA
2024-06-24,8.32,0.3863078957479267,1.78,1435400,NA,NA,NA
2024-07-01,8.47,0.3830919193500547,2.11,1435400,NA,NA,NA
2024-07-01,8.47,0.3830919193500547,2.15,1435400,NA,NA,NA
2024-07-01,8.47,0.3830919193500547,1.78,1435400,NA,NA,NA
2024-07-08,9.21,0.3801956844659643,2.11,1435400,NA,NA,NA
2024-07-08,9.21,0.3801956844659643,2.15,1435400,NA,NA,NA
2024-07-08,9.21,0.3801956844659643,1.78,1435400,NA,NA,NA
2024-07-08,9.21,0.3801956844659643,1.7,1435400,NA,NA,NA
2024-07-15,8.82,0.38375877282413134,2.11,1435400,NA,NA,NA
2024-07-15,8.82,0.38375877282413134,2.15,1435400,NA,NA,NA
2024-07-15,8.82,0.38375877282413134,1.78,1435400,NA,NA,NA
2024-07-15,8.82,0.38375877282413134,1.7,1435400,NA,NA,NA
2024-07-22,8.61,0.3826604768014209,2.11,1435400,NA,NA,NA
2024-07-22,8.61,0.3826604768014209,2.15,1435400,NA,NA,NA
2024-07-22,8.61,0.3826604768014209,1.78,1435400,NA,NA,NA
2024-07-22,8.61,0.3826604768014209,1.7,1435400,NA,NA,NA
2024-07-29,8.75,0.38262343309634433,2.11,1435400,NA,NA,NA
2024-07-29,8.75,0.38262343309634433,2.15,1435400,NA,NA,NA
2024-07-29,8.75,0.38262343309634433,1.78,1435400,NA,NA,NA
2024-07-29,8.75,0.38262343309634433,1.7,1435400,NA,NA,NA
2024-08-05,8.48,0.3846195128569697,2.15,1435400,NA,NA,NA
2024-08-05,8.48,0.3846195128569697,1.78,1435400,NA,NA,NA
2024-08-05,8.48,0.3846195128569697,1.7,1435400,NA,NA,NA
2024-08-05,8.48,0.3846195128569697,1.44,1435400,NA,NA,NA
2024-08-12,9.17,0.3753915546246695,2.15,1435400,NA,NA,NA
2024-08-12,9.17,0.3753915546246695,1.78,1435400,NA,NA,NA
2024-08-12,9.17,0.3753915546246695,1.7,1435400,NA,NA,NA
2024-08-12,9.17,0.3753915546246695,1.44,1435400,NA,NA,NA
2024-08-19,9.15,0.3746656448984061,2.15,1435400,NA,NA,NA
2024-08-19,9.15,0.3746656448984061,1.78,1435400,NA,NA,NA
2024-08-19,9.15,0.3746656448984061,1.7,1435400,NA,NA,NA
2024-08-19,9.15,0.3746656448984061,1.44,1435400,NA,NA,NA
2024-08-26,9.04,0.3739701352689054,2.15,1435400,NA,NA,NA
2024-08-26,9.04,0.3739701352689054,1.78,1435400,NA,NA,NA
2024-08-26,9.04,0.3739701352689054,1.7,1435400,NA,NA,NA
2024-08-26,9.04,0.3739701352689054,1.44,1435400,NA,NA,NA
2024-09-02,8.33,0.3800624673353406,1.78,1435400,NA,NA,NA
2024-09-02,8.33,0.3800624673353406,1.7,1435400,NA,NA,NA
2024-09-02,8.33,0.3800624673353406,1.44,1435400,NA,NA,NA
2024-09-02,8.33,0.3800624673353406,1.85,1435400,NA,NA,NA
2024-09-09,9.84,0.4047636685681038,1.78,1435400,NA,NA,NA
2024-09-09,9.84,0.4047636685681038,1.7,1435400,NA,NA,NA
2024-09-09,9.84,0.4047636685681038,1.44,1435400,NA,NA,NA
2024-09-09,9.84,0.4047636685681038,1.85,1435400,NA,NA,NA
2024-09-16,9.56,0.4035293918300995,1.78,1435400,NA,NA,NA
2024-09-16,9.56,0.4035293918300995,1.7,1435400,NA,NA,NA
2024-09-16,9.56,0.4035293918300995,1.44,1435400,NA,NA,NA
2024-09-16,9.56,0.4035293918300995,1.85,1435400,NA,NA,NA
2024-09-23,9.46,0.3910641355168115,1.78,1435400,NA,NA,NA
2024-09-23,9.46,0.3910641355168115,1.7,1435400,NA,NA,NA
2024-09-23,9.46,0.3910641355168115,1.44,1435400,NA,NA,NA
2024-09-23,9.46,0.3910641355168115,1.85,1435400,NA,NA,NA
2024-09-30,9.42,0.3914582885945859,1.78,1435400,NA,NA,NA
2024-09-30,9.42,0.3914582885945859,1.7,1435400,NA,NA,NA
2024-09-30,9.42,0.3914582885945859,1.44,1435400,NA,NA,NA
2024-09-30,9.42,0.3914582885945859,1.85,1435400,NA,NA,NA
2024-10-07,9.82,0.38087440327467487,1.7,1435400,NA,NA,NA
2024-10-07,9.82,0.38087440327467487,1.44,1435400,NA,NA,NA
2024-10-07,9.82,0.38087440327467487,1.85,1435400,NA,NA,NA
2024-10-07,9.82,0.38087440327467487,1.75,1435400,NA,NA,NA
2024-10-14,10.61,0.3852777117914045,1.7,1435400,NA,NA,NA
2024-10-14,10.61,0.3852777117914045,1.44,1435400,NA,NA,NA
2024-10-14,10.61,0.3852777117914045,1.85,1435400,NA,NA,NA
2024-10-14,10.61,0.3852777117914045,1.75,1435400,NA,NA,NA
2024-10-21,10.53,0.3853790087300249,1.7,1435400,NA,NA,NA
2024-10-21,10.53,0.3853790087300249,1.44,1435400,NA,NA,NA
2024-10-21,10.53,0.3853790087300249,1.85,1435400,NA,NA,NA
2024-10-21,10.53,0.3853790087300249,1.75,1435400,NA,NA,NA
2024-10-28,9.98,0.38974112065327937,1.7,1435400,NA,NA,NA
2024-10-28,9.98,0.38974112065327937,1.44,1435400,NA,NA,NA
2024-10-28,9.98,0.38974112065327937,1.85,1435400,NA,NA,NA
2024-10-28,9.98,0.38974112065327937,1.75,1435400,NA,NA,NA
2024-11-04,10.47,0.3826598944786387,1.44,1435400,NA,NA,NA
2024-11-04,10.47,0.3826598944786387,1.85,1435400,NA,NA,NA
2024-11-04,10.47,0.3826598944786387,1.75,1435400,NA,NA,NA
2024-11-04,10.47,0.3826598944786387,1.97,1435400,NA,NA,NA
2024-11-11,9.25,0.4062802920159972,1.44,1435400,NA,NA,NA
2024-11-11,9.25,0.4062802920159972,1.85,1435400,NA,NA,NA
2024-11-11,9.25,0.4062802920159972,1.75,1435400,NA,NA,NA
2024-11-11,9.25,0.4062802920159972,1.97,1435400,NA,NA,NA
2024-11-18,10.22,0.4143678948729682,1.44,1435400,NA,NA,NA
2024-11-18,10.22,0.4143678948729682,1.85,1435400,NA,NA,NA
2024-11-18,10.22,0.4143678948729682,1.75,1435400,NA,NA,NA
2024-11-18,10.22,0.4143678948729682,1.97,1435400,NA,NA,NA
2024-11-25,9.71,0.4157308694335136,1.44,1435400,NA,NA,NA
2024-11-25,9.71,0.4157308694335136,1.85,1435400,NA,NA,NA
2024-11-25,9.71,0.4157308694335136,1.75,1435400,NA,NA,NA
2024-11-25,9.71,0.4157308694335136,1.97,1435400,NA,NA,NA
2024-12-02,9.75,0.41356952818900927,1.85,1435400,NA,NA,NA
2024-12-02,9.75,0.41356952818900927,1.75,1435400,NA,NA,NA
2024-12-02,9.75,0.41356952818900927,1.97,1435400,NA,NA,NA
2024-12-09,9.77,0.411874474217624,1.85,1435400,NA,NA,NA
2024-12-09,9.77,0.411874474217624,1.75,1435400,NA,NA,NA
2024-12-09,9.77,0.411874474217624,1.97,1435400,NA,NA,NA
2024-12-09,9.77,0.411874474217624,1.74,1435400,NA,NA,NA
2024-12-16,9.25,0.4165957559386635,1.85,1435400,NA,NA,NA
2024-12-16,9.25,0.4165957559386635,1.75,1435400,NA,NA,NA
2024-12-16,9.25,0.4165957559386635,1.97,1435400,NA,NA,NA
2024-12-16,9.25,0.4165957559386635,1.74,1435400,NA,NA,NA
2024-12-23,9.31,0.4157661728779093,1.85,1435400,NA,NA,NA
2024-12-23,9.31,0.4157661728779093,1.75,1435400,NA,NA,NA
2024-12-23,9.31,0.4157661728779093,1.97,1435400,NA,NA,NA
2024-12-23,9.31,0.4157661728779093,1.74,1435400,NA,NA,NA
2024-12-30,9.78,0.4121755419156943,1.85,1435400,NA,NA,NA
2024-12-30,9.78,0.4121755419156943,1.75,1435400,NA,NA,NA
2024-12-30,9.78,0.4121755419156943,1.97,1435400,NA,NA,NA
2024-12-30,9.78,0.4121755419156943,1.74,1435400,NA,NA,NA
